மிகப் பெரும்பான்மையான யாழ்ப்பாண இந்துக்களின் பெயர்கள் இரண்டு பகுதிகளைக் கொண்டிருக்கின்றன
மி,430,635
க,635,735
ப்,735,780
பெ,780,895
ரு,895,990
ம்,990,1080
பா,1080,1220
ன்,1220,1310
மை,1310,1445
யா,1445,1605
ன,1605,1845
யா,2140,2365
ழ்,2365,2460
ப்,2460,2490
பா,2490,2700
ண,2700,2775
இ,2775,2950
ந்,2950,3030
து,3030,3105
க்,3105,3130
க,3130,3275
ளி,3275,3395
ன்,3395,3480
பெ,3480,3605
ய,3605,3735
ர்,3735,3765
க,3765,3970
ள்,3970,4025
இ,4350,4490
ர,4490,4600
ண்,4600,4700
டு,4700,4975
ப,5315,5440
கு,5440,5555
தி,5555,5680
க,5680,5785
ளை,5785,5950
க்,5950,5965
கொ,5965,6100
ண்,6100,6170
டி,6170,6230
ரு,6230,6340
க்,6340,6355
கி,6355,6490
ன்,6490,6565
ற,6565,6665
ன,6665,6760
