ஐக்கிய இராச்சியம் என்பது விக்கித் திட்டம் நாடுகளின் ஒரு பகுதியாகும்
ஐ,1045,1250
க்,1250,1265
கி,1265,1395
ய,1395,1475
இ,1475,1615
ரா,1615,1765
ச்,1765,1800
சி,1800,1935
ய,1935,2035
ம்,2035,2145
எ,2145,2250
ன்,2250,2325
ப,2325,2405
து,2405,2750
வி,2995,3190
க்,3190,3205
கி,3205,3345
த்,3345,3410
தி,3410,3510
ட்,3510,3550
ட,3550,3670
ம்,3670,3725
நா,3725,3955
டு,3955,4065
க,4065,4185
ளி,4185,4290
ன்,4290,4385
ஒ,4385,4520
ரு,4520,4600
ப,4600,4770
கு,4770,4885
தி,4885,4940
யா,4940,5140
கு,5140,5270
ம்,5270,5325
