ஊரில் அமைந்திருக்கும் ஸ்ரீஅறம்வளர்த்த நாயகி உடனுறை ஸ்ரீநாமபுரீஸ்வரரை
ஊ,250,590
ரி,590,695
ல்,695,810
அ,810,910
மை,910,1070
ந்,1070,1145
தி,1145,1265
ரு,1265,1305
க்,1305,1320
கு,1320,1495
ம்,1495,1625
ஸ்,1725,2130
ரீ,2130,2300
அ,2300,2375
ற,2375,2455
ம்,2455,2515
வ,2515,2605
ள,2605,2720
ர்,2720,2750
த்,2750,2765
த,2765,2945
நா,2945,3140
ய,3140,3240
கி,3240,3395
உ,3395,3515
ட,3515,3655
னு,3655,3755
றை,3755,3895
ஸ்,3895,4030
ரீ,4030,4150
நா,4150,4310
ம,4310,4440
பு,4440,4570
ரீ,4570,4670
ஸ்,4670,4795
வ,4795,4895
ர,4895,4980
ரை,4980,5075
