பிறகு கணினியில் தேர்ச்சி பெற்று குடும்ப நண்பர் உதவியுடன் அமெரிக்கா வரும் வாய்ப்புக் கிடைத்தது
பி,425,545
ற,545,640
கு,640,1000
க,1260,1415
ணி,1415,1530
னி,1530,1660
யி,1660,1790
ல்,1790,1930
தே,2315,2505
ர்,2505,2565
ச்,2565,2580
சி,2580,2800
பெ,2800,2970
ற்,2970,3120
று,3120,3385
கு,3670,3770
டு,3770,3845
ம்,3845,3960
ப,3960,4070
ந,4070,4230
ண்,4230,4305
ப,4305,4420
ர்,4420,4435
உ,4435,4610
த,4610,4695
வி,4695,4755
யு,4755,4860
ட,4860,4995
ன்,4995,5075
அ,5075,5180
மெ,5180,5260
ரி,5260,5420
க்,5420,5435
கா,5435,5670
வ,5670,5830
ரு,5830,5875
ம்,5875,6015
வா,6015,6165
ய்,6165,6230
ப்,6230,6265
பு,6265,6400
க்,6400,6435
கி,6435,6555
டை,6555,6710
த்,6710,6765
த,6765,6830
து,6830,6980
