திரைப்படங்கள் மீது மிகுந்த ஈடுபாடு கொண்ட ராவ் மற்றும் பலரும் நடித்துள்ளனர்
தி,430,540
ரை,540,670
ப்,670,715
ப,715,815
ட,815,930
ங்,930,1015
க,1015,1125
ள்,1125,1165
மீ,1165,1385
து,1385,1710
மி,1950,2145
கு,2145,2240
ந்,2240,2325
த,2325,2370
ஈ,2370,2600
டு,2600,2700
பா,2700,2880
டு,2880,3020
கொ,3020,3180
ண்,3180,3255
ட,3255,3345
ரா,3345,3520
வ்,3520,3570
ம,3570,3705
ற்,3705,3735
று,3735,3890
ம்,3890,4115
ப,4405,4525
ல,4525,4640
ரு,4640,4685
ம்,4685,4800
ந,4800,4950
டி,4950,5085
த்,5085,5135
து,5135,5235
ள்,5235,5335
ள,5335,5405
ன,5405,5505
ர்,5505,5540
