முத்துராமன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் சிவாஜி கணேசன் கே. ஆர். விஜயா மற்றும் பலரும் நடித்துள்ளனர்
மு,435,590
த்,590,605
து,605,790
ரா,790,920
ம,920,1060
ன்,1060,1140
இ,1140,1220
ய,1220,1345
க்,1345,1365
க,1365,1515
த்,1515,1610
தி,1610,1740
ல்,1740,1885
வெ,2235,2430
ளி,2430,2530
வ,2530,2635
ந்,2635,2715
த,2715,2755
இ,2755,2930
த்,2930,2975
தி,2975,3045
ரை,3045,3185
ப்,3185,3245
ப,3245,3335
ட,3335,3430
த்,3430,3470
தி,3470,3655
ல்,3655,3780
சி,4115,4345
வா,4345,4515
ஜி,4515,4695
க,4695,4860
ணே,4860,5015
ச,5015,5160
ன்,5160,5240
கே,5240,5560
ஆ,5890,6075
ர்,6075,6145
வி,6485,6670
ஜ,6670,6745
யா,6745,6855
ம,6855,7105
ற்,7105,7160
று,7160,7320
ம்,7320,7335
ப,7335,7885
ல,7885,8010
ரு,8010,8115
ம்,8115,8130
ந,8130,8325
டி,8325,8450
த்,8450,8535
து,8535,8635
ள்,8635,8690
ள,8690,8785
ன,8785,8880
ர்,8880,8950
