உங்களது இந்த சின்னச் செயல் எவ்வளவு பெரிய மாற்றத்தை அவரிடம் ஏற்படுத்தும் என்று உங்களுக்குத் தெரியாது
உ,385,410
ங்,410,580
க,580,675
ள,675,740
து,740,1085
இ,1315,1435
ந்,1435,1525
த,1525,1615
சி,1615,1800
ன்,1800,1815
ன,1815,1970
ச்,1970,2110
செ,2110,2160
ய,2160,2275
ல்,2275,2335
எ,2335,2470
வ்,2470,2515
வ,2515,2655
ள,2655,2735
வு,2735,2835
பெ,2835,3005
ரி,3005,3055
ய,3055,3190
மா,3190,3410
ற்,3410,3430
ற,3430,3620
த்,3620,3650
தை,3650,3865
அ,3865,3970
வ,3970,4065
ரி,4065,4145
ட,4145,4270
ம்,4270,4380
ஏ,4380,4525
ற்,4525,4560
ப,4560,4680
டு,4680,4805
த்,4805,4830
து,4830,4945
ம்,4945,5090
எ,5090,5195
ன்,5195,5280
று,5280,5635
உ,5865,5890
ங்,5890,6060
க,6060,6150
ளு,6150,6230
க்,6230,6255
கு,6255,6410
த்,6410,6430
தெ,6430,6570
ரி,6570,6625
யா,6625,6810
து,6810,6950
