கருவியுடன் இணைக்கப்பட்டுள்ள கெத்தீட்டரை ரத்தக் குழாய்க்குள் அனுப்புகின்றனர்
க,250,575
ரு,575,655
வி,655,720
யு,720,835
ட,835,965
ன்,965,1040
இ,1040,1150
ணை,1150,1315
க்,1315,1330
க,1330,1430
ப்,1430,1460
ப,1460,1575
ட்,1575,1620
டு,1620,1725
ள்,1725,1740
ள,1740,1945
கெ,1945,2095
த்,2095,2120
தீ,2120,2290
ட்,2290,2335
ட,2335,2455
ரை,2455,2605
ர,2605,2740
த்,2740,2760
த,2760,2910
க்,2910,2925
கு,2925,3065
ழா,3065,3235
ய்,3235,3310
க்,3310,3330
கு,3330,3490
ள்,3490,3595
அ,3595,3705
னு,3705,3785
ப்,3785,3835
பு,3835,3905
கி,3905,4065
ன்,4065,4135
ற,4135,4240
ன,4240,4325
ர்,4325,4370
