பின்னர் கைகளைத் தோள்பட்டைகளுக்கு இணையாகப் பக்கவாட்டில் நீட்டிக்கொள்ளவும்
பி,250,545
ன்,545,580
ன,580,770
ர்,770,865
கை,945,1740
க,1740,1825
ளை,1825,1990
த்,1990,2010
தோ,2010,2190
ள்,2190,2230
ப,2230,2355
ட்,2355,2405
டை,2405,2615
க,2615,2705
ளு,2705,2805
க்,2805,2825
கு,2825,2920
இ,2920,3140
ணை,3140,3230
யா,3230,3410
க,3410,3515
ப்,3515,3565
ப,3565,3705
க்,3705,3730
க,3730,3830
வா,3830,3990
ட்,3990,4045
டி,4045,4165
ல்,4165,4250
நீ,4250,4420
ட்,4420,4460
டி,4460,4595
க்,4595,4610
கொ,4610,4760
ள்,4760,4845
ள,4845,4910
வு,4910,5030
ம்,5030,5100
