நாங்கள் சேர்ந்து இயங்க முடியும் என்ற நம்பிக்கை எனக்கு இருக்க வேண்டும்
நா,420,675
ங்,675,760
க,760,890
ள்,890,905
சே,905,1125
ர்,1125,1180
ந்,1180,1255
து,1255,1295
இ,1295,1470
ய,1470,1590
ங்,1590,1680
க,1680,1750
மு,1750,1900
டி,1900,2075
யு,2075,2135
ம்,2135,2315
எ,2375,2765
ன்,2765,2850
ற,2850,2985
ந,2985,3130
ம்,3130,3160
பி,3160,3315
க்,3315,3330
கை,3330,3490
எ,3490,3665
ன,3665,3760
க்,3760,3790
கு,3790,3890
இ,3890,4090
ரு,4090,4190
க்,4190,4205
க,4205,4360
வே,4360,4515
ண்,4515,4615
டு,4615,4650
ம்,4650,4730
