ஆனால் ஐம்பது வருடம் கழித்து இதே ஜாதி அமைப்பு இருக்கும் என்று சொல்ல முடியாது
ஆ,445,635
னா,635,815
ல்,815,910
ஐ,1950,2110
ம்,2110,2210
ப,2210,2270
து,2270,2605
வ,2860,3055
ரு,3055,3105
ட,3105,3245
ம்,3245,3375
க,3375,3480
ழி,3480,3605
த்,3605,3690
து,3690,4000
இ,4250,4375
தே,4375,4570
ஜா,4570,4805
தி,4805,4935
அ,4935,5000
மை,5000,5160
ப்,5160,5225
பு,5225,5285
இ,5285,5465
ரு,5465,5565
க்,5565,5595
கு,5595,5785
ம்,5785,5960
எ,5995,6385
ன்,6385,6465
று,6465,6595
சொ,6595,6795
ல்,6795,6835
ல,6835,6925
மு,6925,7065
டி,7065,7155
யா,7155,7335
து,7335,7470
