கோபாலகிருஷ்ணன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் என். எஸ். கிருஷ்ணன் மற்றும் பலரும் நடித்துள்ளனர்
கோ,420,605
பா,605,800
ல,800,885
கி,885,1015
ரு,1015,1080
ஷ்,1080,1235
ண,1235,1345
ன்,1345,1425
இ,1425,1500
ய,1500,1620
க்,1620,1665
க,1665,1790
த்,1790,1830
தி,1830,1970
ல்,1970,2065
வெ,2065,2235
ளி,2235,2330
வ,2330,2435
ந்,2435,2510
த,2510,2555
இ,2555,2745
த்,2745,2810
தி,2810,2870
ரை,2870,3000
ப்,3000,3065
ப,3065,3145
ட,3145,3250
த்,3250,3285
தி,3285,3430
ல்,3430,3500
எ,3500,3680
ன்,3680,3830
எ,4005,4310
ஸ்,4310,4460
கி,4825,4925
ரு,4925,5010
ஷ்,5010,5160
ண,5160,5255
ன்,5255,5330
ம,5330,5465
ற்,5465,5505
று,5505,5650
ம்,5650,5865
ப,6165,6285
ல,6285,6400
ரு,6400,6445
ம்,6445,6555
ந,6555,6715
டி,6715,6845
த்,6845,6890
து,6890,7005
ள்,7005,7090
ள,7090,7160
ன,7160,7265
ர்,7265,7305
