பராக்கிரமசாலியான இராஜகுமாரர் முப்பத்திரண்டு சாமுத்ரிகா லட்சணமும் பொருந்தியவர்
ப,250,575
ரா,575,700
க்,700,715
கி,715,860
ர,860,955
ம,955,1080
சா,1080,1300
லி,1300,1365
யா,1365,1570
ன,1570,1815
இ,1880,2180
ரா,2180,2395
ஜ,2395,2475
கு,2475,2520
மா,2520,2700
ர,2700,2835
ர்,2835,2905
மு,2905,3050
ப்,3050,3090
ப,3090,3195
த்,3195,3255
தி,3255,3350
ர,3350,3430
ண்,3430,3490
டு,3490,3640
சா,3640,4295
மு,4295,4560
த்,4560,4595
ரி,4595,4710
கா,4710,4860
ல,4860,5095
ட்,5095,5155
ச,5155,5320
ண,5320,5410
மு,5410,5550
ம்,5550,5575
பொ,5575,5770
ரு,5770,5915
ந்,5915,5930
தி,5930,6030
ய,6030,6125
வ,6125,6215
ர்,6215,6265
