முதல் பட வெற்றி மூலம் தொடர்ந்து பல படங்களில் நடிக்கும் வாய்ப்பு வந்தது
மு,435,605
த,605,690
ல்,690,765
ப,765,925
ட,925,1065
வெ,1065,1200
ற்,1200,1220
றி,1220,1435
மூ,1435,1660
ல,1660,1755
ம்,1755,1930
தொ,2275,2375
ட,2375,2540
ர்,2540,2570
ந்,2570,2650
து,2650,2905
ப,3205,3325
ல,3325,3450
ப,3450,3620
ட,3620,3740
ங்,3740,3820
க,3820,3915
ளி,3915,4015
ல்,4015,4080
ந,4080,4245
டி,4245,4375
க்,4375,4390
கு,4390,4555
ம்,4555,4770
வா,5050,5285
ய்,5285,5360
ப்,5360,5410
பு,5410,5515
வ,5515,5655
ந்,5655,5730
த,5730,5760
து,5760,5940
