விக்கிபீடியா பயனர்கள் பாலாஜி மற்றும் செல்வா உடைய ஆக்கத்தை அடிப்படையாகக் கொண்டது
வி,445,625
க்,625,640
கி,640,805
பீ,805,995
டி,995,1055
யா,1055,1265
ப,1265,1445
ய,1445,1565
ன,1565,1670
ர்,1670,1710
க,1710,1870
ள்,1870,1895
பா,1895,2135
லா,2135,2285
ஜி,2285,2455
ம,2455,2590
ற்,2590,2620
று,2620,2780
ம்,2780,2990
செ,3295,3525
ல்,3525,3600
வா,3600,3810
உ,3810,3910
டை,3910,4010
ய,4010,4165
ஆ,4165,4310
க்,4310,4340
க,4340,4475
த்,4475,4510
தை,4510,4730
அ,4730,4830
டி,4830,4955
ப்,4955,5030
ப,5030,5070
டை,5070,5200
யா,5200,5380
க,5380,5495
க்,5495,5520
கொ,5520,5680
ண்,5680,5765
ட,5765,5795
து,5795,5955
