மருந்துகளையும் நோயாளியின் தேவைக்குத் தகுந்தாற்போல் தருகிறார்கள்ஆனால் இந்த
ம,245,655
ரு,655,720
ந்,720,800
து,800,880
க,880,1015
ளை,1015,1105
யு,1105,1265
ம்,1265,1395
நோ,1480,1985
யா,1985,2185
ளி,2185,2235
யி,2235,2390
ன்,2390,2500
தே,2500,2695
வை,2695,2875
க்,2875,2890
கு,2890,3025
த்,3025,3045
த,3045,3240
கு,3240,3340
ந்,3340,3430
தா,3430,3570
ற்,3570,3595
போ,3595,3850
ல்,3850,3895
த,3895,4070
ரு,4070,4100
கி,4100,4265
றா,4265,4415
ர்,4415,4430
க,4430,4580
ள்,4580,4605
ஆ,4605,4735
னா,4735,4890
ல்,4890,4945
இ,4945,5095
ந்,5095,5185
த,5185,5275
